run_date,ticker,type,expiration,spot_at_scan,long_strike,short_strike,low_strike,mid_strike,high_strike,net_cost,max_profit,prob_profit,ev,graded,actual_spot_at_exp,actual_payoff,actual_pnl,win
2026-07-07,MCD,Butterfly Pin,2026-08-21,282.2099914550781,,,290.0,295.0,300.0,1.299999999999999,3.700000000000001,0.09956526353004946,-0.8021736823497516,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,615.0,620.0,625.0,1.25,3.75,0.030463704827848936,-1.0976814758607554,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,620.0,625.0,630.0,1.25,3.75,0.030012150241136237,-1.0999392487943187,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,625.0,630.0,635.0,1.2000000000000028,3.799999999999997,0.029857040946658087,-1.0507147952667124,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,630.0,635.0,640.0,1.1499999999999986,3.8500000000000014,0.02964996080947585,-1.0017501959526194,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,635.0,640.0,645.0,1.1000000000000014,3.8999999999999986,0.02934535422968304,-0.9532732288515862,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,640.0,645.0,650.0,1.1000000000000014,3.8999999999999986,0.02859705939711832,-0.9570147030144097,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,645.0,650.0,655.0,1.1000000000000014,3.8999999999999986,0.02780884768824987,-0.960955761558752,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,650.0,655.0,660.0,1.1499999999999986,3.8500000000000014,0.02663901457436968,-1.01680492712815,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,655.0,660.0,665.0,1.1000000000000014,3.8999999999999986,0.026135934774862757,-0.9693203261256876,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,660.0,665.0,670.0,1.1000000000000014,3.8999999999999986,0.0252538403653772,-0.9737307981731154,no,,,,
2026-07-07,META,Butterfly Pin,2026-08-21,615.5800170898438,,,665.0,670.0,675.0,1.0499999999999972,3.950000000000003,0.024667897672740635,-0.926660511636294,no,,,,
2026-07-07,MSFT,Debit Vertical,2026-08-21,388.8399963378906,420.0,425.0,,,,1.6499999999999986,3.3500000000000014,0.26181292940026724,-0.3409353529986624,no,,,,
2026-07-07,MSFT,Butterfly Pin,2026-08-21,388.8399963378906,,,390.0,395.0,400.0,1.6500000000000057,3.3499999999999943,0.04667136182033271,-1.4166431908983421,no,,,,
2026-07-07,MSFT,Butterfly Pin,2026-08-21,388.8399963378906,,,395.0,400.0,405.0,1.4500000000000028,3.549999999999997,0.04776821171490031,-1.2111589414255013,no,,,,
2026-07-07,MSFT,Butterfly Pin,2026-08-21,388.8399963378906,,,400.0,405.0,410.0,1.25,3.75,0.04857233732622285,-1.0071383133688858,no,,,,
2026-07-07,MSFT,Butterfly Pin,2026-08-21,388.8399963378906,,,405.0,410.0,415.0,1.1000000000000014,3.8999999999999986,0.048211624842165124,-0.8589418757891759,no,,,,
2026-07-07,MSFT,Butterfly Pin,2026-08-21,388.8399963378906,,,410.0,415.0,420.0,1.0,4.0,0.04684935232379328,-0.7657532383810336,no,,,,
2026-07-07,MSFT,Butterfly Pin,2026-08-21,388.8399963378906,,,415.0,420.0,425.0,1.1999999999999993,3.8000000000000007,0.041888300494400066,-0.990558497527999,no,,,,
2026-07-07,NFLX,Butterfly Pin,2026-08-21,76.18000030517578,,,78.0,79.0,80.0,0.2500000000000009,0.7499999999999991,0.046765918561972486,-0.20323408143802843,no,,,,
2026-07-07,NFLX,Butterfly Pin,2026-08-21,76.18000030517578,,,79.0,80.0,81.0,0.20000000000000018,0.7999999999999998,0.047762564951916664,-0.1522374350480835,no,,,,
2026-07-07,NFLX,Butterfly Pin,2026-08-21,76.18000030517578,,,80.0,81.0,82.0,0.17999999999999972,0.8200000000000003,0.046685023536156334,-0.13331497646384338,no,,,,
2026-07-07,NFLX,Butterfly Pin,2026-08-21,76.18000030517578,,,81.0,82.0,83.0,0.16000000000000014,0.8399999999999999,0.04531323641409679,-0.11468676358590336,no,,,,
2026-07-07,PFE,Debit Vertical,2026-08-21,24.06999969482422,25.0,26.0,,,,0.24000000000000002,0.76,0.27148959265915773,0.03148959265915771,no,,,,
2026-07-07,PFE,Butterfly Pin,2026-08-21,24.06999969482422,,,24.0,25.0,26.0,0.22999999999999998,0.77,0.25684158791472617,0.026841587914726184,no,,,,
2026-07-07,QQQ,Debit Vertical,2026-08-21,709.4299926757812,750.0,755.0,,,,1.5899999999999999,3.41,0.2109710741427685,-0.5351446292861575,no,,,,
2026-07-07,QQQ,Debit Vertical,2026-08-21,709.4299926757812,755.0,760.0,,,,1.4100000000000001,3.59,0.18489005664269414,-0.4855497167865296,no,,,,
2026-07-07,QQQ,Debit Vertical,2026-08-21,709.4299926757812,760.0,765.0,,,,1.2200000000000006,3.7799999999999994,0.16041251399186668,-0.4179374300406673,no,,,,
2026-07-07,QQQ,Debit Vertical,2026-08-21,709.4299926757812,765.0,770.0,,,,1.0499999999999998,3.95,0.1381084202847812,-0.3594578985760938,no,,,,
2026-07-07,QQQ,Debit Vertical,2026-08-21,709.4299926757812,770.0,775.0,,,,0.8500000000000001,4.15,0.118315119046207,-0.25842440476896494,no,,,,
2026-07-07,QQQ,Debit Vertical,2026-08-21,709.4299926757812,775.0,780.0,,,,0.7599999999999998,4.24,0.10039755405642065,-0.25801222971789667,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,655.0,660.0,665.0,1.6400000000000148,3.359999999999985,0.03224565136302893,-1.4787717431848701,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,660.0,665.0,670.0,1.6400000000000006,3.3599999999999994,0.03380833408170658,-1.4709583295914677,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,665.0,670.0,675.0,1.0300000000000011,3.969999999999999,0.04176214756303709,-0.8211892621848156,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,670.0,675.0,680.0,0.9500000000000028,4.049999999999997,0.04433568646124031,-0.7283215676938013,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,675.0,680.0,685.0,0.8599999999999852,4.140000000000015,0.04708332835910822,-0.6245833582044441,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,680.0,685.0,690.0,0.8700000000000045,4.1299999999999955,0.04860811605170834,-0.6269594197414627,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,685.0,690.0,695.0,0.8800000000000097,4.11999999999999,0.04991841018115195,-0.6304079490942499,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,690.0,695.0,700.0,0.8900000000000006,4.109999999999999,0.05107682633875821,-0.6346158683062095,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,695.0,700.0,705.0,0.8000000000000114,4.199999999999989,0.05328013458213232,-0.5335993270893498,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,700.0,705.0,710.0,0.8299999999999983,4.170000000000002,0.05379995489768441,-0.5610002255115762,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,705.0,710.0,715.0,0.8000000000000043,4.199999999999996,0.05469080693048034,-0.5265459653476026,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,710.0,715.0,720.0,0.740000000000002,4.259999999999998,0.05561021274843342,-0.46194893625783484,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,715.0,720.0,725.0,0.7800000000000011,4.219999999999999,0.05481635579962246,-0.5059182210018889,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,720.0,725.0,730.0,0.6899999999999977,4.310000000000002,0.055296289733737014,-0.41351855133131266,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,725.0,730.0,735.0,0.6899999999999977,4.310000000000002,0.05411671090663139,-0.41941644546684076,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,730.0,735.0,740.0,0.5900000000000034,4.409999999999997,0.053683155334624644,-0.32158422332688025,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,735.0,740.0,745.0,0.6099999999999994,4.390000000000001,0.05126044016481929,-0.35369779917590294,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,740.0,745.0,750.0,0.5500000000000007,4.449999999999999,0.049349679372396704,-0.30325160313801724,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,745.0,750.0,755.0,0.620000000000001,4.379999999999999,0.04560036988075217,-0.3919981505962402,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,750.0,755.0,760.0,0.5700000000000003,4.43,0.042840988502733046,-0.3557950574863351,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,755.0,760.0,765.0,0.5700000000000003,4.43,0.03935391727801135,-0.3732304136099436,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,760.0,765.0,770.0,0.45000000000000107,4.549999999999999,0.036716884066867406,-0.266415579665664,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,765.0,770.0,775.0,0.39000000000000057,4.609999999999999,0.03342064421193247,-0.22289677894033824,no,,,,
2026-07-07,QQQ,Butterfly Pin,2026-08-21,709.4299926757812,,,770.0,775.0,780.0,0.33000000000000007,4.67,0.030108549042188848,-0.17945725478905583,no,,,,
2026-07-07,SLV,Butterfly Pin,2026-08-21,54.459999084472656,,,55.0,56.0,57.0,0.3299999999999992,0.6700000000000008,0.06021656503444828,-0.2697834349655509,no,,,,
2026-07-07,SLV,Butterfly Pin,2026-08-21,54.459999084472656,,,56.0,57.0,58.0,0.2599999999999998,0.7400000000000002,0.0628312589976997,-0.19716874100230009,no,,,,
2026-07-07,T,Debit Vertical,2026-08-21,21.09000015258789,22.0,23.0,,,,0.27,0.73,0.2972531315493129,0.02725313154931286,no,,,,
2026-07-07,T,Butterfly Pin,2026-08-21,21.09000015258789,,,21.0,22.0,23.0,0.25,0.75,0.2137741633696958,-0.03622583663030421,no,,,,
2026-07-07,TSLA,Debit Vertical,2026-08-21,402.8999938964844,435.0,440.0,,,,1.5999999999999996,3.4000000000000004,0.2837541166408958,-0.18122941679552063,no,,,,
2026-07-07,TSLA,Butterfly Pin,2026-08-21,402.8999938964844,,,385.0,390.0,395.0,1.5499999999999972,3.450000000000003,0.04247317327609468,-1.3376341336195239,no,,,,
2026-07-07,TSLA,Butterfly Pin,2026-08-21,402.8999938964844,,,390.0,395.0,400.0,0.9500000000000028,4.049999999999997,0.049566655770191814,-0.7021667211490437,no,,,,
2026-07-07,TSLA,Butterfly Pin,2026-08-21,402.8999938964844,,,395.0,400.0,405.0,0.8000000000000043,4.199999999999996,0.0509050748652215,-0.5454746256738967,no,,,,
